,Season,Rk,Team,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
696,2004,23,Cleveland Cavaliers,24.9,33,49,-2.62,-0.44,-3.07,101.4,104.2,90.8,.301,.116,.498,.451,13.7,31.1,.226,.469,12.3,73.0,.221,Gund Arena,"749,790"
697,2004,24,Toronto Raptors,27.6,31,51,-3.01,-0.40,-3.42,97.0,100.4,86.8,.260,.204,.495,.454,14.1,23.8,.195,.449,14.1,70.1,.241,Air Canada Centre,"750,608"
698,2004,25,Los Angeles Clippers,24.3,28,54,-4.59,0.84,-3.74,103.5,108.5,91.0,.350,.156,.512,.453,15.0,32.8,.275,.494,12.9,70.0,.231,STAPLES Center,"665,396"
699,2004,26,Atlanta Hawks,26.2,28,54,-4.65,-0.36,-5.00,101.0,106.1,90.8,.303,.191,.514,.465,15.4,28.6,.235,.476,13.1,70.5,.234,Philips Arena,"565,728"
700,2004,27,Washington Wizards,24.4,25,57,-5.63,-0.48,-6.12,98.8,104.8,92.2,.337,.194,.500,.454,16.0,30.7,.241,.486,14.9,69.5,.214,MCI Center,"645,363"
701,2004,28,Chicago Bulls,26.8,23,59,-6.35,-0.33,-6.69,96.6,103.4,92.2,.272,.186,.486,.446,14.9,28.1,.197,.469,14.1,71.4,.253,United Center,"809,177"
702,2004,29,Orlando Magic,25.8,22,60,-7.02,-0.23,-7.25,102.7,110.4,90.8,.296,.184,.504,.461,12.8,28.1,.218,.502,12.7,68.7,.214,TD Waterhouse Centre,"589,144"
703,2004,,League Average,27.2,41,41,0.00,0.00,0.00,102.9,102.9,90.1,.303,.187,.516,.471,14.2,28.6,.228,.471,14.2,71.4,.228,,"699,041"
704,2005,,,,,,,,,,,,,,,,,,,,,,,,
705,2005,1,San Antonio Spurs,28.5,63,19,7.80,0.03,7.84,107.5,98.8,88.9,.329,.216,.534,.492,13.2,29.1,.238,.452,14.7,73.6,.236,SBC Center,"750,970"
706,2005,2,Phoenix Suns,25.2,59,23,7.12,-0.04,7.08,114.5,107.1,95.9,.296,.289,.571,.534,12.4,27.5,.222,.478,12.0,68.3,.176,America West Arena,"726,066"
707,2005,3,Dallas Mavericks,27.7,57,25,5.74,0.11,5.86,110.3,104.1,92.7,.346,.190,.545,.492,12.5,28.6,.273,.472,14.3,70.2,.239,American Airlines Center,"822,533"
708,2005,4,Miami Heat,28.0,59,23,6.52,-0.76,5.77,110.2,103.1,90.8,.387,.198,.559,.524,13.1,27.0,.260,.460,12.4,74.1,.242,AmericanAirlines Arena,"815,143"
709,2005,5,Houston Rockets,29.7,53,29,4.04,0.23,4.27,106.2,101.7,88.8,.309,.237,.534,.486,13.5,26.3,.242,.459,12.9,74.5,.245,Toyota Center,"663,444"
710,2005,6,Detroit Pistons,27.9,53,29,3.87,-0.55,3.31,105.6,101.2,87.2,.335,.164,.519,.472,13.3,31.2,.247,.461,13.5,73.0,.207,The Palace of Auburn Hills,"905,116"
711,2005,7,Memphis Grizzlies,26.3,48,34,2.29,0.34,2.64,105.5,102.9,88.5,.323,.237,.535,.489,14.3,27.1,.243,.466,15.4,69.9,.270,FedEx Forum,"691,362"
712,2005,8,Seattle SuperSonics,26.0,48,34,2.29,0.30,2.59,112.2,109.6,87.9,.328,.281,.546,.495,13.0,32.4,.259,.496,12.9,71.3,.249,KeyArena at Seattle Center,"675,490"
713,2005,9,Sacramento Kings,27.7,47,35,2.16,0.40,2.56,110.5,108.2,93.0,.287,.200,.541,.496,12.0,28.8,.226,.493,13.3,69.0,.214,ARCO Arena (II),"709,997"
714,2005,10,Denver Nuggets,26.7,47,35,2.02,0.20,2.23,106.0,103.9,93.5,.350,.142,.535,.483,13.8,28.4,.267,.482,15.1,71.7,.247,Pepsi Center,"723,949"
715,2005,11,Minnesota Timberwolves,29.0,45,37,1.45,0.28,1.73,108.2,106.6,89.1,.275,.173,.534,.489,12.7,28.6,.219,.472,11.2,71.4,.208,Target Center,"704,438"
716,2005,12,Chicago Bulls,25.0,44,38,1.06,-0.41,0.65,101.4,100.3,92.4,.311,.217,.517,.471,15.5,28.4,.233,.454,14.4,72.6,.262,United Center,"828,384"
717,2005,13,Indiana Pacers,28.3,43,39,0.76,-0.27,0.49,105.5,104.6,87.2,.358,.255,.534,.476,14.1,26.4,.283,.472,13.6,71.3,.261,Conseco Fieldhouse,"696,764"
718,2005,14,Boston Celtics,27.1,43,39,0.87,-0.52,0.35,107.5,106.6,93.3,.357,.192,.551,.501,14.7,27.2,.273,.481,14.2,70.1,.274,FleetCenter,"656,081"
719,2005,15,Cleveland Cavaliers,26.5,43,39,0.79,-0.52,0.27,106.6,105.7,89.7,.325,.135,.518,.470,13.0,32.5,.244,.485,14.1,71.5,.248,Gund Arena,"784,249"
720,2005,16,Los Angeles Clippers,25.5,39,43,-0.77,0.30,-0.47,105.5,106.4,89.1,.357,.105,.533,.477,14.9,30.3,.278,.480,13.0,71.3,.235,STAPLES Center,"696,181"
721,2005,17,Washington Wizards,25.3,40,42,-0.33,-0.38,-0.71,107.2,107.5,93.3,.364,.220,.523,.474,12.9,31.1,.264,.498,14.6,70.0,.230,MCI Center,"705,069"
722,2005,18,Philadelphia 76ers,26.4,39,43,-0.74,-0.33,-1.07,103.5,104.3,94.9,.326,.216,.528,.475,14.2,25.4,.257,.485,15.4,72.7,.267,Wachovia Center,"732,686"
723,2005,19,Golden State Warriors,26.7,35,47,-2.16,0.42,-1.74,104.7,106.9,93.3,.278,.252,.512,.475,12.3,27.8,.201,.491,13.9,69.7,.227,Oakland Arena,"670,368"
724,2005,20,Toronto Raptors,27.0,36,46,-1.62,-0.19,-1.81,106.9,108.7,92.7,.316,.253,.539,.492,12.5,23.7,.244,.499,13.4,71.1,.240,Air Canada Centre,"703,388"
725,2005,21,New Jersey Nets,27.8,36,46,-1.50,-0.32,-1.82,101.4,103.1,89.1,.318,.187,.512,.463,13.7,25.5,.242,.479,15.2,73.2,.278,Continental Airlines Arena,"618,681"
726,2005,22,Los Angeles Lakers,26.0,33,49,-2.96,0.64,-2.32,108.1,111.4,90.8,.322,.273,.535,.485,13.4,29.5,.251,.493,11.0,71.1,.218,STAPLES Center,"770,494"
727,2005,23,Orlando Magic,26.5,35,47,-2.24,-0.27,-2.52,104.9,107.3,94.7,.350,.137,.529,.478,14.6,29.9,.265,.484,13.2,71.3,.255,TD Waterhouse Centre,"597,942"
728,2005,24,New York Knicks,27.3,34,48,-2.44,-0.28,-2.72,106.2,108.9,90.7,.312,.188,.531,.485,13.8,28.3,.239,.501,13.8,71.2,.265,Madison Square Garden (IV),"800,144"
729,2005,25,Milwaukee Bucks,26.9,32,50,-2.99,-0.10,-3.09,106.6,109.8,90.8,.339,.141,.527,.475,13.0,29.0,.261,.499,12.4,72.0,.233,Bradley Center,"637,009"
730,2005,26,Portland Trail Blazers,27.0,29,53,-4.00,0.55,-3.45,103.2,107.7,89.8,.303,.181,.524,.484,15.2,29.6,.219,.479,12.6,67.7,.204,Rose Garden Arena,"680,374"
731,2005,27,Utah Jazz,25.7,29,53,-4.27,0.53,-3.74,104.7,109.5,88.4,.361,.121,.522,.469,15.0,31.9,.273,.499,14.2,72.3,.340,Delta Center,"769,014"
732,2005,28,Charlotte Bobcats,24.9,24,58,-5.99,-0.16,-6.15,101.1,107.5,92.3,.306,.128,.497,.455,13.3,29.5,.217,.497,14.7,70.9,.269,Charlotte Coliseum,"591,701"
733,2005,29,New Orleans Hornets,27.5,21,61,-7.07,0.78,-6.30,99.7,107.7,87.6,.279,.201,.493,.446,14.2,29.1,.214,.491,13.9,70.7,.261,New Orleans Arena,"583,070"
734,2005,30,Atlanta Hawks,26.0,16,66,-9.71,0.09,-9.62,100.6,111.1,91.4,.299,.146,.504,.464,14.9,30.7,.212,.513,14.0,72.1,.289,Philips Arena,"586,390"
735,2005,,League Average,27.1,41,41,0.00,0.00,0.00,106.1,106.1,90.9,.324,.196,.529,.482,13.6,28.7,.245,.482,13.6,71.3,.245,,"709,883"
736,2006,,,,,,,,,,,,,,,,,,,,,,,,
737,2006,1,San Antonio Spurs,29.8,61,21,6.82,-0.13,6.69,107.3,99.6,88.5,.298,.215,.546,.513,13.6,26.0,.209,.457,13.5,74.2,.220,SBC Center,"770,677"
738,2006,2,Detroit Pistons,28.5,60,22,6.67,-0.44,6.24,110.8,103.1,86.8,.297,.221,.535,.497,11.2,28.9,.216,.477,13.7,71.2,.191,The Palace of Auburn Hills,"905,116"
739,2006,3,Dallas Mavericks,27.5,58,24,6.07,-0.11,5.96,111.8,105.0,87.8,.364,.175,.550,.495,13.1,31.8,.285,.475,13.7,72.2,.257,American Airlines Center,"824,693"
740,2006,4,Phoenix Suns,27.5,55,27,5.55,-0.07,5.48,111.5,105.8,95.8,.206,.293,.568,.537,12.2,22.1,.166,.490,13.2,72.1,.200,America West Arena,"730,179"
741,2006,5,Memphis Grizzlies,28.1,52,30,3.70,0.05,3.74,105.9,101.6,86.3,.339,.258,.537,.496,13.9,25.8,.241,.469,14.7,72.0,.237,FedEx Forum,"647,533"
742,2006,6,Miami Heat,29.2,52,30,3.87,-0.27,3.59,108.7,104.5,91.6,.363,.227,.556,.517,13.9,26.7,.254,.477,12.4,76.4,.251,AmericanAirlines Arena,"818,149"
743,2006,7,Los Angeles Lakers,25.1,48,34,2.50,0.03,2.53,108.4,105.7,90.9,.329,.240,.539,.495,13.1,28.8,.245,.486,13.4,73.6,.242,STAPLES Center,"774,189"
744,2006,8,Cleveland Cavaliers,27.1,48,34,2.23,-0.06,2.17,107.8,105.4,89.8,.362,.228,.538,.492,13.3,28.4,.263,.490,12.8,75.7,.226,Gund Arena,"792,391"
745,2006,9,Los Angeles Clippers,26.8,46,36,1.57,0.18,1.75,105.3,103.6,91.7,.332,.131,.540,.487,13.8,25.4,.263,.471,12.2,75.9,.240,STAPLES Center,"712,409"
746,2006,10,Indiana Pacers,27.3,47,35,1.89,-0.27,1.62,104.5,102.4,89.7,.344,.245,.533,.487,14.8,27.1,.254,.464,13.0,72.6,.232,Conseco Fieldhouse,"663,368"
747,2006,11,Sacramento Kings,27.2,45,37,1.54,0.07,1.61,106.7,105.0,91.9,.334,.217,.544,.492,13.9,25.4,.262,.488,13.7,72.2,.210,ARCO Arena (II),"709,997"
748,2006,12,Washington Wizards,26.5,46,36,1.85,-0.29,1.57,109.3,107.3,92.3,.375,.209,.538,.484,12.8,29.5,.284,.504,15.1,70.9,.256,MCI Center,"705,062"
749,2006,13,New Jersey Nets,28.6,45,37,1.37,-0.26,1.11,103.9,102.4,89.8,.346,.229,.528,.478,13.3,24.0,.262,.476,14.0,76.3,.266,Continental Airlines Arena,"691,543"
750,2006,14,Chicago Bulls,24.1,43,39,0.63,-0.12,0.51,104.0,103.4,92.9,.292,.219,.527,.487,13.9,26.3,.216,.464,13.9,74.7,.295,United Center,"868,720"
751,2006,15,Denver Nuggets,27.4,42,40,0.23,0.13,0.36,105.5,105.2,93.9,.347,.161,.535,.488,13.7,26.8,.258,.493,14.7,72.0,.227,Pepsi Center,"702,555"
752,2006,16,Milwaukee Bucks,25.5,38,44,-1.04,-0.04,-1.07,106.3,107.4,91.2,.322,.203,.535,.492,13.8,27.3,.238,.504,13.8,74.6,.262,Bradley Center,"681,337"
753,2006,17,Golden State Warriors,25.6,37,45,-1.35,0.25,-1.11,104.8,106.2,93.3,.323,.270,.521,.479,13.0,26.9,.232,.492,14.1,71.6,.243,Oakland Arena,"749,185"
754,2006,18,Orlando Magic,25.5,38,44,-1.07,-0.18,-1.26,106.3,107.5,88.3,.369,.129,.543,.496,14.7,28.5,.270,.490,13.0,72.5,.264,TD Waterhouse Centre,"638,005"
755,2006,19,Houston Rockets,28.8,36,46,-1.59,0.28,-1.30,101.6,103.3,88.0,.317,.226,.519,.471,14.3,25.5,.240,.472,13.1,74.6,.247,Toyota Center,"636,110"
756,2006,20,Boston Celtics,25.3,37,45,-1.54,-0.05,-1.59,105.2,106.9,92.2,.349,.204,.551,.504,15.7,25.5,.263,.490,13.8,72.8,.282,TD Banknorth Garden,"692,873"
757,2006,21,Minnesota Timberwolves,26.7,35,47,-1.88,0.13,-1.75,102.4,104.5,88.8,.299,.149,.524,.480,14.2,25.2,.226,.475,13.4,71.3,.236,Target Center,"662,167"
758,2006,22,Philadelphia 76ers,26.5,35,47,-1.95,-0.15,-2.10,106.0,108.1,92.7,.356,.158,.538,.487,13.3,25.6,.270,.500,14.3,71.3,.240,Wachovia Center,"677,278"
759,2006,23,Utah Jazz,25.6,33,49,-2.63,0.14,-2.49,104.1,107.0,87.8,.397,.149,.519,.467,15.0,32.4,.286,.490,14.0,73.2,.303,Delta Center,"751,621"
760,2006,24,New Orleans/Oklahoma City Hornets,26.3,33,49,-2.82,0.31,-2.51,103.7,106.8,89.0,.339,.138,.515,.464,12.9,26.9,.257,.502,14.3,73.4,.243,Ford Center,"744,920"
761,2006,25,Seattle SuperSonics,25.6,33,49,-3.02,0.15,-2.88,111.1,114.4,91.6,.314,.243,.551,.504,13.7,30.4,.246,.527,13.6,69.0,.260,KeyArena at Seattle Center,"664,157"
762,2006,26,Toronto Raptors,25.9,33,49,-2.99,-0.04,-3.03,109.5,112.7,91.1,.315,.244,.548,.500,12.4,25.4,.249,.530,13.5,73.3,.263,Air Canada Centre,"699,332"
763,2006,27,Charlotte Bobcats,25.2,30,52,-4.00,0.10,-3.90,102.5,106.7,93.4,.319,.184,.509,.464,13.0,27.1,.233,.514,16.5,70.7,.263,Charlotte Bobcats Arena,"671,011"
764,2006,28,Atlanta Hawks,22.7,28,54,-4.76,0.07,-4.69,106.4,111.6,90.4,.340,.178,.534,.486,14.7,31.4,.255,.513,14.1,69.5,.275,Philips Arena,"617,817"
765,2006,29,New York Knicks,25.6,24,58,-6.40,0.11,-6.30,104.0,111.0,90.8,.417,.142,.534,.481,16.5,31.2,.303,.511,13.4,72.8,.294,Madison Square Garden (IV),"776,176"
766,2006,30,Portland Trail Blazers,24.6,16,66,-9.45,0.54,-8.91,101.1,111.9,87.6,.310,.166,.511,.474,14.5,26.6,.214,.507,12.6,68.2,.231,Rose Garden Arena,"617,019"
767,2006,,League Average,26.6,41,41,0.00,0.00,0.00,106.2,106.2,90.5,.333,.202,.536,.490,13.7,27.3,.248,.490,13.7,72.7,.248,,"719,853"
768,2007,,,,,,,,,,,,,,,,,,,,,,,,
769,2007,1,San Antonio Spurs,30.4,64,18,8.43,-0.08,8.35,109.2,99.9,89.8,.313,.247,.561,.521,13.6,24.2,.235,.471,14.0,75.7,.201,AT&T Center,"764,823"
770,2007,2,Dallas Mavericks,28.1,61,21,7.22,0.06,7.28,111.3,103.2,89.5,.317,.218,.559,.509,13.4,28.7,.256,.477,14.2,75.0,.265,American Airlines Center,"834,411"
771,2007,3,Phoenix Suns,27.6,59,23,7.30,-0.03,7.28,113.9,106.4,95.6,.267,.287,.590,.551,13.4,22.7,.215,.492,13.6,71.9,.206,US Airways Center,"755,302"
772,2007,4,Houston Rockets,28.2,55,27,4.85,0.19,5.04,106.0,100.7,90.7,.292,.290,.540,.499,13.6,25.7,.220,.466,13.6,77.0,.230,Toyota Center,"678,362"
773,2007,5,Chicago Bulls,26.0,55,27,5.01,-0.49,4.52,104.9,99.6,93.6,.313,.186,.534,.493,14.7,28.6,.229,.473,16.2,74.3,.252,United Center,"912,364"
774,2007,6,Detroit Pistons,29.0,53,29,4.16,-0.47,3.69,108.9,104.2,87.3,.307,.201,.535,.488,12.0,28.3,.237,.477,14.3,70.9,.234,The Palace of Auburn Hills,"905,116"
775,2007,7,Cleveland Cavaliers,26.9,52,30,3.83,-0.50,3.33,105.5,101.3,90.8,.320,.211,.522,.484,13.4,29.7,.223,.480,14.7,75.8,.243,Quicken Loans Arena,"837,883"
776,2007,8,Utah Jazz,25.9,49,33,2.87,0.20,3.06,110.1,107.0,91.6,.380,.163,.551,.502,14.5,31.7,.283,.496,14.4,75.1,.314,EnergySolutions Arena,"802,214"
777,2007,9,Denver Nuggets,26.5,45,37,1.62,0.07,1.69,107.6,105.9,97.4,.360,.212,.548,.501,14.6,28.9,.268,.499,14.5,71.8,.203,Pepsi Center,"706,437"
778,2007,10,Toronto Raptors,26.0,44,38,0.99,-0.38,0.61,107.0,106.0,92.6,.303,.224,.550,.504,13.0,22.2,.239,.503,14.3,74.5,.219,Air Canada Centre,"748,603"
779,2007,11,Orlando Magic,25.6,43,39,0.78,-0.43,0.35,104.9,104.1,89.9,.393,.158,.544,.500,16.3,29.3,.276,.480,14.6,73.7,.286,Amway Arena,"700,887"
780,2007,12,Los Angeles Lakers,25.3,41,41,-0.07,0.32,0.24,108.6,108.6,93.5,.333,.259,.554,.511,14.3,26.1,.249,.500,13.5,72.3,.262,STAPLES Center,"778,415"
781,2007,13,Golden State Warriors,24.6,40,42,-0.34,0.34,0.00,107.0,107.4,99.2,.300,.279,.548,.512,14.1,25.6,.215,.506,16.1,69.6,.264,Oracle Arena,"742,267"
782,2007,14,Los Angeles Clippers,27.5,40,42,-0.46,0.39,-0.07,105.1,105.6,90.8,.355,.143,.537,.481,14.5,27.2,.280,.488,13.3,74.7,.249,STAPLES Center,"755,261"
783,2007,15,Washington Wizards,26.8,40,42,-0.51,-0.28,-0.80,110.1,110.6,94.1,.356,.237,.542,.491,12.6,28.1,.272,.517,14.4,71.0,.249,Verizon Center,"753,283"
784,2007,16,New Jersey Nets,28.2,39,43,-0.77,-0.23,-1.00,105.7,106.6,91.4,.338,.263,.546,.504,14.2,24.6,.245,.490,13.7,74.4,.266,Continental Airlines Arena,"693,955"
785,2007,17,New Orleans/Oklahoma City Hornets,26.4,36,46,-1.57,0.38,-1.19,104.8,106.5,90.2,.291,.188,.520,.479,13.6,29.1,.215,.499,13.2,74.7,.212,Ford Center,"731,165"
786,2007,18,Miami Heat,29.3,38,44,-0.91,-0.29,-1.21,104.3,105.3,89.9,.321,.245,.541,.506,14.3,24.9,.222,.485,13.8,73.3,.232,AmericanAirlines Arena,"808,541"
787,2007,19,Sacramento Kings,27.3,36,46,-1.80,0.46,-1.35,106.2,108.0,94.8,.379,.232,.545,.491,13.5,23.1,.289,.513,14.9,72.5,.240,ARCO Arena (II),"709,997"
788,2007,20,Seattle SuperSonics,25.9,33,49,-2.89,0.45,-2.45,107.2,110.3,91.8,.288,.219,.544,.499,14.5,27.8,.228,.515,14.1,70.9,.243,KeyArena at Seattle Center,"654,163"
789,2007,21,Indiana Pacers,27.2,34,48,-2.44,-0.18,-2.62,102.9,105.5,92.4,.324,.212,.523,.474,15.1,28.4,.246,.491,14.8,72.7,.271,Conseco Fieldhouse,"629,750"
790,2007,22,New York Knicks,25.4,33,49,-2.85,-0.21,-3.06,105.7,108.8,90.8,.377,.216,.539,.494,15.9,31.0,.270,.504,13.0,74.0,.246,Madison Square Garden (IV),"770,617"
791,2007,23,Minnesota Timberwolves,27.7,30,52,-3.67,0.51,-3.16,103.9,107.9,91.0,.291,.167,.537,.490,14.8,25.1,.231,.498,13.3,72.1,.226,Target Center,"655,947"
792,2007,24,Philadelphia 76ers,26.2,32,50,-3.02,-0.23,-3.26,103.6,106.9,90.7,.333,.128,.530,.480,14.6,27.2,.255,.501,14.7,70.8,.221,Wachovia Center,"608,603"
793,2007,25,Boston Celtics,23.5,31,51,-3.41,-0.29,-3.70,103.2,106.9,92.0,.337,.199,.530,.479,15.4,27.0,.259,.502,14.5,73.8,.280,TD Banknorth Garden,"690,576"
794,2007,26,Portland Trail Blazers,24.4,29,53,-4.29,0.51,-3.78,105.1,109.9,88.3,.314,.193,.530,.483,14.5,28.2,.241,.508,13.5,73.0,.267,Rose Garden Arena,"670,778"
795,2007,27,Charlotte Bobcats,25.5,30,52,-3.74,-0.22,-3.97,103.6,107.6,92.0,.322,.193,.524,.480,13.9,26.4,.236,.500,14.7,71.6,.279,Charlotte Bobcats Arena,"637,520"
796,2007,28,Milwaukee Bucks,26.0,29,53,-4.38,-0.06,-4.43,107.0,111.7,92.3,.286,.219,.541,.504,14.1,27.6,.209,.522,14.5,68.1,.234,Bradley Center,"663,629"
797,2007,29,Memphis Grizzlies,26.2,27,55,-5.15,0.71,-4.44,106.9,112.3,93.6,.374,.211,.555,.504,15.2,25.9,.285,.529,14.0,71.1,.237,FedEx Forum,"600,836"
798,2007,30,Atlanta Hawks,24.1,27,55,-4.76,-0.10,-4.86,103.0,108.3,90.0,.346,.163,.523,.471,15.1,29.2,.263,.503,14.5,70.9,.268,Philips Arena,"639,375"
799,2007,,League Average,26.7,41,41,0.00,0.00,0.00,106.5,106.5,91.9,.327,.213,.541,.496,14.2,27.1,.246,.496,14.2,72.9,.246,,"728,036"
800,2008,,,,,,,,,,,,,,,,,,,,,,,,
801,2008,1,Boston Celtics,27.9,67,15,10.26,-0.95,9.30,110.2,98.9,90.9,.346,.249,.569,.522,14.7,26.6,.267,.457,15.2,74.4,.253,TD Banknorth Garden,"763,584"
802,2008,2,Los Angeles Lakers,26.7,59,23,7.26,0.09,7.34,113.0,105.5,95.6,.333,.257,.570,.525,12.9,26.3,.256,.485,12.9,73.4,.214,STAPLES Center,"778,877"
803,2008,3,Utah Jazz,25.3,59,23,6.88,-0.01,6.86,113.8,106.5,93.2,.349,.166,.573,.528,13.6,29.5,.265,.501,15.0,74.1,.294,EnergySolutions Arena,"816,211"
804,2008,4,Detroit Pistons,28.3,62,20,7.39,-0.72,6.67,111.4,102.9,87.3,.300,.203,.539,.495,11.4,29.4,.230,.470,13.4,73.7,.244,The Palace of Auburn Hills,"905,116"
805,2008,5,New Orleans Hornets,27.1,56,26,5.28,0.18,5.46,111.5,105.7,89.9,.251,.239,.548,.512,11.4,27.0,.193,.501,13.5,75.4,.184,New Orleans Arena,"581,432"
806,2008,6,Phoenix Suns,29.3,54,28,5.05,0.09,5.14,113.3,108.1,96.7,.292,.260,.590,.551,13.4,22.4,.228,.488,11.8,70.9,.191,US Airways Center,"755,302"
807,2008,7,San Antonio Spurs,31.4,55,27,4.79,0.31,5.10,107.2,101.8,88.8,.276,.251,.543,.504,12.6,23.4,.210,.477,12.8,77.1,.201,AT&T Center,"761,149"
808,2008,8,Houston Rockets,28.3,55,27,4.68,0.15,4.83,106.8,101.6,90.4,.276,.255,.528,.492,13.0,29.1,.200,.465,12.8,74.8,.214,Toyota Center,"718,524"
809,2008,9,Orlando Magic,26.7,56,26,5.46,-0.68,4.79,111.3,105.5,93.4,.355,.322,.575,.537,13.6,23.4,.256,.484,12.3,74.8,.217,Amway Arena,"709,346"
810,2008,10,Dallas Mavericks,28.9,54,28,4.54,0.16,4.70,111.1,106.1,90.2,.318,.215,.554,.502,12.3,26.7,.259,.474,11.7,75.0,.252,American Airlines Center,"831,738"
811,2008,11,Denver Nuggets,28.5,51,31,3.71,0.03,3.74,110.0,106.3,99.7,.358,.228,.557,.510,12.9,25.5,.269,.499,14.1,72.1,.203,Pepsi Center,"711,962"
812,2008,12,Toronto Raptors,26.3,49,33,2.90,-0.44,2.47,110.2,107.0,90.2,.247,.217,.551,.511,11.4,23.4,.200,.505,13.5,75.0,.205,Air Canada Centre,"796,835"
813,2008,13,Golden State Warriors,25.5,47,35,2.21,0.17,2.38,111.8,109.5,98.8,.276,.295,.548,.511,11.5,27.2,.208,.509,14.7,70.3,.258,Oracle Arena,"804,864"
814,2008,14,Philadelphia 76ers,25.3,42,40,0.41,-0.23,0.19,106.4,106.0,90.4,.321,.143,.522,.482,13.4,31.8,.227,.504,15.1,72.0,.205,Wachovia Center,"609,675"
815,2008,15,Portland Trail Blazers,24.1,38,44,-0.98,0.45,-0.52,107.3,108.4,87.9,.281,.218,.532,.489,12.6,26.8,.216,.491,12.1,71.8,.212,Rose Garden Arena,"801,566"
816,2008,16,Cleveland Cavaliers,27.1,40,42,-0.35,-0.17,-0.53,106.0,106.4,90.2,.308,.231,.520,.480,13.1,30.4,.221,.494,12.9,75.9,.240,Quicken Loans Arena,"839,074"
817,2008,17,Washington Wizards,27.2,40,42,-0.33,-0.28,-0.61,109.2,109.6,89.5,.297,.241,.535,.489,12.5,28.9,.233,.513,13.5,72.8,.217,Verizon Center,"736,461"
818,2008,18,Sacramento Kings,27.3,35,47,-2.26,0.40,-1.86,107.5,109.9,94.7,.346,.208,.556,.503,14.8,25.2,.276,.510,13.9,71.7,.256,ARCO Arena (II),"580,181"
819,2008,19,Indiana Pacers,26.7,37,45,-1.40,-0.46,-1.87,106.0,107.5,97.7,.292,.289,.540,.498,13.5,24.4,.224,.498,14.1,73.9,.271,Conseco Fieldhouse,"501,092"
820,2008,20,Atlanta Hawks,24.2,36,46,-1.82,-0.41,-2.23,106.9,108.9,91.1,.340,.165,.535,.483,14.0,29.7,.263,.501,12.9,71.7,.217,Philips Arena,"667,518"
821,2008,21,Chicago Bulls,25.7,32,50,-3.09,-0.11,-3.19,103.9,107.2,93.0,.296,.190,.515,.470,13.4,28.9,.223,.496,14.2,73.1,.258,United Center,"901,502"
822,2008,22,Charlotte Bobcats,26.3,29,53,-4.38,-0.11,-4.49,104.6,109.4,91.8,.323,.220,.532,.492,13.9,25.6,.230,.505,13.4,71.0,.235,Charlotte Bobcats Arena,"603,403"
823,2008,23,New Jersey Nets,27.4,27,55,-5.06,-0.09,-5.15,104.0,109.4,91.5,.347,.222,.528,.481,14.2,26.6,.255,.497,12.7,73.8,.271,Izod Center,"641,921"
824,2008,24,Memphis Grizzlies,24.5,25,57,-6.21,0.45,-5.76,105.0,111.4,95.3,.311,.264,.539,.500,14.0,23.8,.225,.521,12.2,73.4,.196,FedEx Forum,"523,578"
825,2008,25,Minnesota Timberwolves,24.6,23,59,-6.78,0.52,-6.26,103.8,111.2,91.9,.248,.185,.518,.484,13.6,27.5,.183,.513,12.9,73.6,.269,Target Center,"593,537"
826,2008,26,New York Knicks,25.7,23,59,-6.61,0.06,-6.55,104.7,111.9,91.6,.310,.215,.518,.475,13.4,28.6,.226,.518,12.1,72.7,.229,Madison Square Garden (IV),"783,739"
827,2008,27,Los Angeles Clippers,28.5,21,61,-7.27,0.71,-6.56,101.2,109.1,92.1,.338,.167,.519,.465,13.7,23.1,.264,.503,12.8,73.1,.236,STAPLES Center,"692,408"
828,2008,28,Milwaukee Bucks,25.8,23,59,-6.89,-0.03,-6.92,105.3,112.8,91.3,.294,.195,.522,.482,13.7,30.0,.215,.524,13.0,73.0,.250,Bradley Center,"639,421"
829,2008,29,Seattle SuperSonics,25.4,19,63,-8.76,0.72,-8.04,100.5,109.5,96.3,.265,.134,.509,.467,14.3,26.8,.204,.503,11.9,73.7,.215,KeyArena at Seattle Center,"547,556"
830,2008,30,Miami Heat,27.4,18,64,-8.65,0.11,-8.53,100.5,110.0,90.2,.300,.217,.522,.482,14.4,22.1,.218,.510,13.6,71.9,.245,AmericanAirlines Arena,"798,004"
831,2008,,League Average,27.0,41,41,0.00,0.00,0.00,107.5,107.5,92.4,.306,.222,.540,.497,13.2,26.7,.231,.497,13.2,73.3,.231,,"713,186"
832,2009,,,,,,,,,,,,,,,,,,,,,,,,
833,2009,1,Cleveland Cavaliers,26.6,65,17,8.93,-0.25,8.68,112.4,102.4,88.7,.312,.259,.560,.519,12.5,27.7,.236,.468,13.5,74.6,.226,Quicken Loans Arena,"841,000"
834,2009,2,Boston Celtics,27.8,61,21,7.51,-0.07,7.44,110.5,102.3,90.4,.328,.214,.571,.528,15.0,27.9,.251,.470,14.0,75.6,.253,TD Banknorth Garden,"763,584"
835,2009,3,Los Angeles Lakers,27.4,61,21,7.66,-0.55,7.11,112.8,104.7,94.3,.299,.217,.555,.513,12.3,29.4,.230,.490,14.2,73.0,.213,STAPLES Center,"778,877"
